COUNTRY,STORE_OP_ZONE_ID,BRAND_CATEGORY,DIA_SEMANA,ORDENES_TOTALES_DIA_AVG,GMV_DIA_AVG
MX,1222,Hamburguesas,Sun,51.000000,713.2425
CO,198,Sushi,Tue,0.750000,9.8525
CO,276,Sushi,Sat,0.500000,5.39
CO,276,Sushi,Fri,0.250000,2.66
CL,276,Peruana,Thu,0.250000,8.53
CL,276,Peruana,Sat,0.750000,10.1875
EC,146,Ecuatoriana,Tue,1.250000,14.3825
CL,190,Empanadas,Sat,0.250000,3.075
BR,1336,Italiana,Sun,0.500000,0
AR,404,Postres,Mon,0.750000,2.395
CL,21,Experiencias Culinarias,Sat,1.750000,53.2625
CL,21,Experiencias Culinarias,Wed,1.000000,23.4025
CL,196,Café,Wed,0.500000,7.3975
MX,951,Internacional,Fri,0.500000,9.7675
MX,1398,Postres,Wed,4.500000,110.5525
AR,163,Sándwiches,Sun,7.750000,90.8075
MX,1536,Panadería y Pastelería,Sat,0.750000,5.39
MX,1413,Desayunos y Brunch,Sun,4.250000,89.515
MX,1333,Poke,Fri,0.750000,12.675
CL,14,Café,Mon,2.750000,42.5025
PE,171,Sándwiches,Fri,0.500000,2.68
EC,195,Saludable,Sat,3.000000,45.965
EC,43,Italiana,Wed,5.250000,45.78
EC,21,Jugos y Batidos,Sat,0.250000,3.67
EC,197,Sushi,Sun,4.500000,187.44
MX,568,Comida Rápida,Sat,1.000000,11.8325
MX,260,Pescados y Mariscos,Sat,0.750000,13.03
MX,260,Pescados y Mariscos,Fri,0.500000,5.39
EC,147,Árabe,Tue,0.250000,7.345
MX,1490,Barbacoa y Birria,Thu,2.250000,22.845
CO,35,Pescados y Mariscos,Sat,12.000000,97.7375
CO,35,Pescados y Mariscos,Thu,17.500000,141.5375
PE,180,Pizzas,Fri,0.750000,5.985
MX,547,Hamburguesas,Fri,0.250000,4.715
MX,547,Hamburguesas,Mon,0.250000,3.0125
MX,116,Poke,Tue,1.750000,23.1725
CL,215,Americana,Mon,1.250000,27.5775
EC,199,Postres,Sat,0.250000,4.5175
CL,189,Saludable,Sat,0.000000,0
MX,1323,Postres,Sat,2.500000,21.8625
CO,295,Parrilla,Sat,2.250000,20.98
CO,51,Sushi,Fri,0.250000,0
MX,540,Barbacoa y Birria,Fri,0.250000,3.065
MX,985,Fine Dining y Gourmet,Mon,1.500000,4.7275
MX,1403,Comida Rápida,Sat,0.500000,7.3625
CO,380,Alitas,Thu,11.000000,167.075
MX,1488,Postres,Fri,0.000000,0
MX,1410,Chilaquiles y Enchiladas,Thu,0.250000,0
EC,0,Asiática,Tue,0.750000,6.3575
AR,508,Sándwiches,Sun,0.500000,8.38
MX,944,Pozole y Caldos,Sun,3.750000,98.4125
CO,41,Italiana,Sat,5.750000,109.88
PE,74,Alitas,Wed,1.500000,15.2125
CL,189,Vegetariana,Thu,0.250000,1.0775
MX,1536,Barbacoa y Birria,Wed,2.000000,27.0625
PE,41,Internacional,Mon,2.750000,29.3575
MX,662,Helados y Nieves,Mon,7.000000,78.225
CL,7,Peruana,Mon,1.250000,31.3975
CO,128,Asiática,Sun,24.750000,385.585
CO,128,Asiática,Fri,21.000000,299.4225
MX,526,Empanadas,Fri,1.500000,44.185
CO,203,Pescados y Mariscos,Tue,0.250000,8.27
BR,15,Padaria,Wed,0.250000,2.2575
MX,1461,Helados y Nieves,Tue,1.000000,6.7125
MX,657,Chilaquiles y Enchiladas,Tue,3.750000,47.335
MX,1230,Pollo,Sat,0.250000,5.4875
CO,15,Jugos y Batidos,Fri,4.750000,63.3825
MX,1480,Helados y Nieves,Thu,2.750000,35.0975
MX,1480,Helados y Nieves,Tue,2.750000,40.285
MX,1480,Helados y Nieves,Fri,5.750000,72.8975
MX,1480,Helados y Nieves,Mon,6.250000,100.1875
CL,13,Americana,Thu,0.250000,2.185
MX,536,China,Thu,1.500000,20.8075
PE,213,Criolla,Fri,5.500000,69.095
BR,1396,Sobremesas,Sat,0.500000,2.04
CO,31,Árabe,Mon,12.250000,170.95
CO,31,Árabe,Sat,17.250000,250.4125
BR,1464,Pizza,Mon,0.250000,9.8625
BR,352,Pizza,Thu,0.250000,1.5225
BR,352,Pizza,Sat,0.500000,4.41
BR,352,Pizza,Fri,0.750000,6.925
PE,62,Pollo crujiente,Sun,35.000000,785.6075
AR,493,Pokes,Sat,29.000000,516.02
PE,61,Pescados y Mariscos,Sun,2.750000,44.9775
MX,568,Tacos,Tue,4.000000,43.74
CL,5,Empanadas,Wed,0.250000,0
MX,1406,Barbacoa y Birria,Mon,1.500000,30.87
MX,1146,Barbacoa y Birria,Sat,1.250000,34.0575
AR,357,Postres,Tue,0.250000,0.9875
CO,213,Asiática,Tue,41.750000,540.765
MX,538,Tacos,Wed,7.000000,87.58
MX,538,Tacos,Mon,9.500000,116
MX,1509,Pescados y Mariscos,Wed,0.250000,3.66
MX,1543,Tacos,Tue,1.500000,19.61
MX,1230,Hamburguesas,Tue,5.750000,88.2
BR,47,Grelhado,Wed,0.500000,10.5075
MX,739,Panadería y Pastelería,Wed,0.250000,6.46
CL,196,Helados,Mon,0.500000,2.885
EC,41,Poke,Fri,0.250000,5.2675
MX,1393,Pescados y Mariscos,Sun,3.500000,40.195
MX,1393,Pescados y Mariscos,Mon,1.250000,20.0425
MX,838,Tortas y Lonches,Fri,3.250000,31.9075
MX,838,Tortas y Lonches,Sat,3.000000,36.7625
CO,264,Italiana,Sat,2.000000,29.0125
CO,264,Italiana,Tue,0.500000,6.275
EC,159,Alitas,Fri,6.750000,94.5025
EC,159,Alitas,Wed,2.750000,31.5725
CL,0,Hamburguesa,Mon,0.250000,5.6075
CL,0,Hamburguesa,Sun,0.500000,7.2925
CR,34,Carnes,Wed,0.000000,0
BR,60,Japonesa,Fri,1.250000,21.6725
PE,221,Pollo crujiente,Sat,26.500000,674.48
MX,1390,Sushi,Wed,11.250000,182.2325
MX,1390,Sushi,Sun,15.500000,303.6125
CO,196,Asiática,Tue,1.250000,33.7175
CO,196,Asiática,Fri,1.500000,30.025
AR,20,Pokes,Sun,2.500000,36.2425
AR,20,Pokes,Tue,7.250000,92.7125
BR,1352,Pizza,Fri,0.500000,17.47
BR,1352,Pizza,Thu,0.250000,7.89
BR,1336,Árabe,Wed,2.000000,22.82
MX,765,Saludables y Ensaladas,Sun,0.000000,0
MX,838,Postres,Mon,1.750000,32.045
MX,1248,Sándwiches,Wed,0.750000,8.66
MX,1248,Sándwiches,Tue,2.500000,27.52
BR,1307,Burgers,Mon,0.250000,9.45
AR,7,Peruana,Mon,0.750000,17.9975
CO,353,Hamburguesa,Fri,1.000000,8.8375
MX,1459,Antojitos y Garnachas,Thu,0.250000,3.0925
BR,24,Frutos do Mar,Sun,0.750000,42.625
BR,24,Frutos do Mar,Wed,0.500000,33.51
MX,765,Barbacoa y Birria,Sat,4.500000,69.685
MX,1485,Carnes y BBQ,Fri,0.250000,1.1475
MX,1485,Carnes y BBQ,Sun,0.250000,8.73
EC,24,Vegetariana,Sun,3.250000,17.96
CO,38,Italiana,Sat,2.500000,33.3525
MX,630,Pollo,Sun,1.750000,29.42
MX,629,Internacional,Wed,0.500000,3.02
MX,868,Carnes y BBQ,Wed,0.250000,22.2025
MX,1333,China,Sat,1.750000,29.0475
PE,224,Café,Fri,0.750000,8.6675
PE,224,Café,Thu,0.500000,4.345
MX,1372,Desayunos y Brunch,Wed,9.250000,163.7325
MX,1372,Desayunos y Brunch,Thu,6.000000,98.2975
MX,1372,Desayunos y Brunch,Fri,8.500000,133.2675
BR,13,Brasileira,Sun,0.250000,0
BR,1404,Burgers,Wed,2.250000,18.7575
AR,471,Jugos,Fri,7.000000,62.9825
PE,185,Pollo crujiente,Wed,4.000000,77.45
PE,185,Pollo crujiente,Mon,4.000000,81.715
EC,131,Sánduches,Tue,0.500000,4.9075
MX,989,Poke,Wed,8.750000,201.8925
AR,249,Italiana,Sat,0.500000,5.545
AR,249,Italiana,Wed,0.250000,4.2175
PE,59,Criolla,Sun,1.000000,8.6925
MX,1393,Pozole y Caldos,Fri,1.000000,10.245
AR,499,Italiana,Sat,0.250000,5.045
MX,1372,India,Thu,0.750000,7.9525
CO,3,Asiática,Mon,1.000000,8.93
BR,29,Café da Manhã,Thu,0.250000,2.06
BR,505,Frutos do Mar,Wed,0.500000,23.45
CO,76,Café,Wed,10.250000,160.83
BR,31,Asiática,Thu,0.500000,5.455
BR,31,Asiática,Fri,0.750000,12.9625
MX,1433,Pescados y Mariscos,Wed,0.500000,3.7525
EC,257,Mexicana,Tue,0.750000,23.7175
EC,257,Mexicana,Mon,2.500000,44.7075
MX,1433,Smoothies y Jugos,Mon,0.750000,6.9025
MX,1157,Asiática,Wed,1.000000,8.7075
CO,128,Perros Calientes,Sun,6.000000,62.8575
MX,1311,Internacional,Mon,2.000000,28.8825
MX,1512,Postres,Fri,2.500000,46.855
BR,1287,Salgados,Sat,0.500000,3.39
BR,29,Grelhado,Fri,3.000000,63.9225
MX,536,Desayunos y Brunch,Sun,4.250000,83.05
CO,216,Experiencias Foodies,Sun,3.000000,40.34
CO,216,Experiencias Foodies,Sat,3.500000,38.81
AR,270,Helados,Fri,0.750000,4.0325
EC,243,Pescados y Mariscos,Fri,8.250000,128.96
MX,1095,Sándwiches,Mon,7.000000,67.5375
CO,247,Asiática,Tue,29.000000,413.08
MX,1432,Italiana,Sun,0.750000,13.67
BR,1395,Sanduíches,Wed,0.250000,0
MX,1416,N/A,Tue,0.500000,6.17
MX,663,Asiática,Mon,0.500000,6.215
AR,10,Peruana,Sun,8.000000,327.1925
MX,1239,Mexicana,Fri,1.250000,18.14
MX,1450,Chilaquiles y Enchiladas,Tue,1.500000,12.83
MX,1450,Chilaquiles y Enchiladas,Fri,0.500000,2.85
MX,1350,Tacos,Wed,6.750000,66.555
MX,1350,Tacos,Sun,11.750000,145.355
MX,551,Hamburguesas,Thu,0.750000,13.8675
MX,1232,Antojitos y Garnachas,Sat,1.000000,19.055
BR,20,Congelados,Mon,0.000000,0
CO,24,Mexicana,Sat,7.750000,113.3575
CO,280,Peruana,Wed,7.500000,46.465
CO,262,Asiática,Sun,54.500000,861.1725
AR,364,Postres,Tue,1.250000,10.555
MX,1133,Panadería y Pastelería,Thu,0.500000,2.8625
EC,91,Comida Rápida,Sun,0.250000,4.28
PE,61,Chifa,Mon,3.000000,31.225
EC,188,Ecuatoriana,Tue,0.250000,4.8925
CL,5,Asiática,Fri,0.250000,4.3875
CL,5,Asiática,Thu,0.500000,10.8925
MX,1333,Panadería y Pastelería,Thu,1.000000,13.03
MX,1401,India,Fri,0.750000,18.9475
CO,256,Jugos y Batidos,Tue,0.750000,6.18
BR,1240,Frutos do Mar,Sat,0.250000,2.2925
BR,15,Sanduíches,Wed,0.500000,2.5625
MX,911,Pozole y Caldos,Wed,3.500000,68.775
EC,188,Pizza,Fri,0.500000,14.6875
MX,542,Carnes y BBQ,Wed,1.500000,32.18
MX,852,Empanadas,Fri,0.750000,5.385
MX,852,Empanadas,Sun,0.250000,2.8375
BR,1395,Árabe,Wed,2.250000,20.225
MX,1466,Barbacoa y Birria,Sun,0.750000,13.445
MX,1466,Barbacoa y Birria,Mon,1.000000,11.8375
MX,1466,Barbacoa y Birria,Tue,0.750000,12.175
EC,174,Hamburguesa,Sun,0.250000,1.155
BR,1412,Sanduíches,Sat,0.250000,0
CL,12,Mexicana,Sat,1.750000,29.5625
MX,560,Alitas,Fri,0.750000,13.05
MX,560,Alitas,Mon,1.000000,17.9
MX,972,Poke,Thu,0.250000,3.19
AR,544,Desayunos y Meriendas,Sun,3.000000,27.0775
AR,494,Pokes,Wed,0.250000,2.7425
MX,542,Barbacoa y Birria,Thu,0.500000,2.45
MX,542,Barbacoa y Birria,Sun,0.250000,4.295
AR,20,Postres,Thu,2.750000,35.1975
MX,1390,Tortas y Lonches,Sun,10.250000,167.675
EC,242,Alitas,Sun,9.500000,163.4925
EC,182,Postres,Fri,0.750000,7.455
EC,182,Postres,Mon,1.250000,13.7875
BR,1290,Sanduíches,Mon,0.250000,0
MX,1388,Desayunos y Brunch,Sat,6.000000,133.0725
BR,758,Grelhado,Sat,0.250000,4.045
BR,1270,Padaria,Fri,0.000000,0
CO,24,Arepas,Tue,1.500000,12.435
BR,64,Poke,Fri,0.500000,21.7625
AR,550,Sándwiches,Thu,0.000000,0
CO,204,Italiana,Sat,16.750000,241.6125
CO,204,Italiana,Mon,12.750000,181.085
EC,255,Comida Rápida,Thu,3.500000,42.475
MX,1408,Pescados y Mariscos,Fri,0.500000,0
CL,209,Sushi,Mon,1.000000,19.585
CL,209,Sushi,Sun,2.250000,52.6075
CO,296,Saludable,Mon,0.500000,8.095
CO,296,Saludable,Tue,0.250000,0
MX,839,Alitas,Mon,10.750000,313.58
BR,1284,Sobremesas,Thu,0.000000,0
BR,1370,Sobremesas,Fri,0.000000,0
MX,1473,Hamburguesas,Mon,4.500000,52.205
BR,35,Salgados,Fri,0.500000,2.78
BR,35,Salgados,Thu,0.500000,4.6075
EC,43,Helados,Sun,0.250000,1.345
EC,197,Mexicana,Sun,1.750000,31.0775
AR,468,Panadería,Sat,0.000000,0
MX,898,Smoothies y Jugos,Mon,10.750000,115.1975
CO,223,Italiana,Tue,0.750000,14.1025
BR,1404,Brasileira,Wed,0.250000,2.4675
BR,1404,Brasileira,Sun,0.000000,0
AR,564,Pollo,Mon,22.250000,405.135
AR,63,Hot Dogs,Fri,0.750000,7.91
AR,63,Hot Dogs,Thu,0.500000,6.5025
EC,154,Postres,Sun,0.250000,7.17
PE,30,Internacional,Tue,1.000000,8.89
PE,30,Internacional,Sat,1.250000,11.235
PE,103,Criolla,Sat,0.500000,6.89
MX,1412,Carnes y BBQ,Fri,2.750000,101.78
MX,1412,Carnes y BBQ,Mon,0.500000,15.155
MX,1307,Postres,Sun,4.000000,78.175
CO,272,Desayunos,Sun,0.500000,6.0025
AR,543,Árabe,Tue,0.500000,22.085
AR,543,Árabe,Sat,0.750000,13.8275
MX,951,Italiana,Tue,2.750000,57.305
MX,951,Italiana,Sat,4.750000,125.1375
MX,951,Italiana,Fri,1.500000,39.8925
MX,884,Smoothies y Jugos,Thu,0.250000,3.93
BR,1357,Saudável,Sat,4.500000,102.555
MX,1537,Pollo,Sat,4.000000,84.365
MX,1537,Pollo,Tue,3.000000,67.165
MX,375,Carnes y BBQ,Mon,0.250000,5.135
MX,1222,Tacos,Sun,3.250000,77.5625
BR,1396,Açaí,Thu,0.250000,1.645
MX,661,Carnes y BBQ,Wed,0.500000,1.9925
MX,661,Carnes y BBQ,Sat,0.500000,1.7025
AR,497,Asiática,Sat,1.000000,17.4425
PE,93,Café,Thu,1.000000,9.4525
MX,1538,Pescados y Mariscos,Fri,2.500000,56.0725
BR,1396,Sobremesas,Wed,0.250000,4.1575
PE,26,Desayunos,Fri,3.000000,22.6325
PE,26,Desayunos,Mon,5.500000,43.8625
EC,202,Pan y Café,Tue,18.750000,140.5775
CO,219,Sushi,Thu,2.000000,46.1625
MX,1373,Barbacoa y Birria,Wed,0.250000,1.93
CR,7,Saludable,Wed,0.500000,2.3075
MX,1258,Café y Té,Wed,0.500000,0.73
MX,1437,Pollo,Fri,13.500000,233.02
CO,73,Italiana,Fri,3.000000,40.22
PE,221,Chifa,Fri,0.500000,8.6325
PE,142,Asiática,Thu,0.250000,1.3125
PE,38,Desayunos,Sun,3.500000,45.5825
CO,62,Café,Thu,0.250000,2.7125
CO,91,Jugos y Batidos,Thu,1.250000,6.085
MX,1022,China,Sun,4.500000,240.625
MX,1022,China,Sat,2.750000,151.795
MX,1146,Comida Rápida,Sun,11.500000,213.935
MX,1436,Internacional,Fri,0.000000,0
MX,1436,Internacional,Wed,0.250000,1.445
CO,212,Sánduches,Fri,21.000000,364.5775
MX,820,Postres,Mon,5.500000,78.675
MX,820,Postres,Fri,5.750000,89.3675
AR,497,Hot Dogs,Thu,1.250000,7.04
MX,1003,Fine Dining y Gourmet,Wed,0.500000,2.1225
PE,223,Criolla,Thu,0.500000,2.9775
CL,14,Pescados y Mariscos,Mon,0.250000,0
CL,205,Sándwiches,Tue,0.750000,18.085
CL,205,Sándwiches,Sun,0.500000,9.025
UY,2,Helados,Fri,0.750000,9.705
CO,276,Empanadas,Sat,0.250000,0.8325
CO,276,Empanadas,Mon,0.750000,2.275
CO,276,Empanadas,Sun,0.500000,1.405
CO,276,Empanadas,Wed,0.500000,4.82
MX,1124,Smoothies y Jugos,Fri,1.250000,10.755
MX,534,Desayunos y Brunch,Tue,6.750000,110.01
MX,534,Desayunos y Brunch,Thu,8.000000,144.7375
MX,566,China,Mon,0.500000,5.04
BR,16,Salgados,Tue,0.250000,4.5175
PE,30,Árabe,Mon,2.000000,17.51
PE,58,Pastas,Wed,2.500000,23.2075
BR,30,Italiana,Mon,0.250000,1.965
AR,582,Peruana,Thu,0.750000,14.6825
CL,17,Comida Casera,Tue,0.500000,2.94
BR,1340,Salgados,Mon,0.250000,2.2275
BR,1340,Salgados,Fri,0.000000,0
AR,606,Sushi,Thu,0.250000,0
CO,7,India,Wed,6.250000,193.1
CO,58,Perros Calientes,Fri,1.750000,30.35
EC,192,Helados,Mon,0.500000,2.25
MX,1274,Desayunos y Brunch,Fri,0.250000,6.215
MX,1212,Pescados y Mariscos,Mon,0.500000,5.3575
MX,1494,Helados y Nieves,Sun,1.750000,14.77
CL,9,Internacional,Sun,2.000000,39.165
MX,260,Poke,Tue,0.750000,11.3225
MX,260,Poke,Sat,0.750000,12.55
MX,260,Poke,Fri,1.250000,22.71
MX,1265,Comida Rápida,Tue,0.500000,7.465
MX,898,Italiana,Wed,2.000000,48.125
AR,15,Árabe,Fri,1.250000,24.5825
MX,527,Tacos,Mon,0.250000,0.565
CL,290,Americana,Thu,0.250000,3.2175
PE,187,Internacional,Sun,3.250000,38.1525
PE,15,Mexicana,Tue,2.500000,25.8575
MX,739,Pescados y Mariscos,Thu,0.750000,6.6875
MX,944,Sándwiches,Sat,5.750000,113.875
PE,73,Alitas,Sat,1.000000,9.54
EC,77,Vegetariana,Mon,0.250000,0.645
MX,1148,Tortas y Lonches,Wed,0.500000,10.51
CO,149,Arepas,Thu,3.500000,50.565
CO,149,Arepas,Sat,1.500000,17.285
MX,673,Carnes y BBQ,Wed,0.250000,2.0925
MX,661,Barbacoa y Birria,Sat,2.250000,37.87
MX,1403,Sándwiches,Mon,2.500000,38.895
AR,504,Argentina,Fri,0.500000,6.4475
AR,504,Argentina,Sun,0.500000,4.76
AR,7,Vegetariana,Mon,1.500000,11.3025
AR,7,Vegetariana,Fri,0.750000,10.575
AR,7,Vegetariana,Tue,0.500000,7.42
AR,7,Vegetariana,Sun,0.750000,7.7875
PE,94,Carnes,Wed,0.750000,9.55
MX,1331,Sushi,Tue,1.000000,12.295
MX,569,Chilaquiles y Enchiladas,Mon,0.250000,2.7825
PE,211,Postres,Fri,2.500000,34.9675
PE,211,Postres,Sun,1.750000,29.0975
MX,855,Desayunos y Brunch,Sun,5.500000,133.815
CO,220,Típica,Fri,2.000000,27.2
CO,220,Típica,Tue,0.750000,14.7875
EC,3,Hot Dog,Wed,0.250000,1.345
PE,55,Carnes,Sat,3.500000,35.17
AR,610,Helados,Sun,1.000000,11.1825
AR,610,Helados,Fri,0.750000,6.58
PE,12,Sushi,Thu,17.000000,414.545
PE,139,Pollería,Sat,1.000000,6.1325
MX,1312,Saludables y Ensaladas,Tue,0.250000,1.0275
MX,766,Pollo,Mon,20.500000,325.9525
AR,497,Pokes,Thu,0.500000,5.5775
AR,497,Pokes,Tue,0.500000,5.1875
AR,454,Árabe,Wed,5.000000,58.935
AR,454,Árabe,Sun,4.250000,40.9875
AR,454,Árabe,Tue,2.500000,25.215
BR,1396,Padaria,Sun,0.500000,5.095
CO,203,Desayunos,Sat,14.500000,180.4175
CO,203,Desayunos,Tue,6.750000,91.5575
PE,41,India,Tue,0.250000,4.265
PE,41,India,Fri,0.500000,17.8175
BR,661,Sanduíches,Tue,0.750000,6.23
CO,28,Internacional,Fri,11.000000,250.3525
AR,470,Peruana,Fri,1.000000,21.6775
PE,41,Desayunos,Fri,0.750000,5.3725
PE,58,Sushi,Wed,3.250000,37.815
EC,41,Ecuatoriana,Mon,0.750000,11.965
CL,232,Sándwiches,Thu,0.250000,0
MX,1502,Alitas,Mon,0.250000,1.56
MX,901,Internacional,Mon,0.250000,4.9575
MX,901,Internacional,Thu,0.250000,3.405
PE,74,Sándwiches,Thu,0.500000,4.605
EC,100,Hamburguesa,Tue,0.500000,2.9575
CL,15,Carnes,Mon,0.250000,4.595
EC,260,Helados,Thu,0.250000,1.7425
AR,162,Árabe,Sun,4.750000,99.235
MX,1511,Smoothies y Jugos,Fri,1.250000,22.8575
MX,1511,Smoothies y Jugos,Sun,1.250000,14.78
BR,1358,Pizza,Sun,6.000000,194.7275
CO,149,Café,Sat,1.250000,7.395
PE,157,Mexicana,Tue,4.000000,34.05
PE,157,Mexicana,Sun,2.500000,26.4675
MX,1514,Pescados y Mariscos,Sun,0.750000,15.6675
BR,12,Café da Manhã,Thu,1.500000,12.075
BR,12,Café da Manhã,Sat,1.750000,19.54
EC,259,Pescados y Mariscos,Wed,0.250000,3.5025
PE,107,Árabe,Thu,93.500000,699.4675
PE,107,Árabe,Sun,110.250000,856.3275
EC,192,Internacional,Thu,2.500000,19.7975
MX,1331,Chilaquiles y Enchiladas,Fri,5.250000,76.4425
MX,1510,Sushi,Wed,2.000000,33.09
BR,12,Frutos do Mar,Tue,3.000000,59.1275
PE,211,Criolla,Fri,0.750000,24.675
MX,559,Sándwiches,Mon,3.750000,83.25
BR,23,Pizza,Tue,0.000000,0
MX,884,Sándwiches,Sat,7.500000,113.91
MX,1336,Pescados y Mariscos,Wed,0.750000,9.36
AR,501,Americana,Sat,2.000000,44.2325
AR,501,Americana,Thu,0.250000,6.21
MX,887,Internacional,Tue,0.750000,18.51
MX,928,Smoothies y Jugos,Mon,2.750000,47.295
EC,98,Hamburguesa,Sat,0.500000,4.9925
EC,98,Hamburguesa,Tue,0.250000,8.8425
EC,98,Hamburguesa,Fri,0.500000,7.025
CO,39,Italiana,Sun,35.250000,740.975
MX,1416,Smoothies y Jugos,Sun,0.500000,10.84
CO,247,Crepes,Fri,4.000000,46.6075
CO,264,Perros Calientes,Wed,0.250000,2.615
BR,64,Pizza,Sat,12.750000,468.955
MX,746,Chilaquiles y Enchiladas,Wed,0.250000,1.9
CO,17,Crepes,Fri,151.500000,2263
AR,461,Asiática,Wed,0.250000,2.37
CO,198,Crepes,Thu,0.500000,5.725
MX,1336,Carnes y BBQ,Sun,0.250000,8.5925
BR,1415,Sanduíches,Fri,0.250000,0
BR,32,Grelhado,Sat,0.500000,8.1
BR,1358,Saudável,Thu,1.250000,10.565
PE,169,Carnes,Fri,0.500000,4.56
CL,15,Carnes,Thu,0.250000,3.3075
CL,15,Carnes,Sat,0.250000,0.7675
UY,31,Uruguaya,Tue,2.000000,27.03
UY,31,Uruguaya,Mon,1.500000,44.7575
CO,58,Mexicana,Tue,0.500000,5.48
MX,56,Árabe,Tue,0.500000,1.74
MX,1232,Pescados y Mariscos,Fri,2.000000,35.37
MX,1413,Pescados y Mariscos,Tue,0.250000,4.7425
MX,1512,India,Sun,0.250000,2.12
CL,12,Árabe,Wed,3.000000,67.795
CO,102,Salchipapas,Thu,8.250000,118.98
MX,1260,Tacos,Fri,3.250000,31.155
MX,1260,Tacos,Sun,5.250000,49.9725
BR,29,Padaria,Sun,2.250000,40.93
CO,309,Italiana,Tue,1.250000,13.16
MX,1230,Café y Té,Sat,1.750000,23.485
CL,16,Saludable,Wed,0.750000,8.0775
EC,227,Postres,Mon,0.000000,0
PE,173,Pescados y Mariscos,Mon,0.250000,1.895
PE,218,Asiática,Sun,3.500000,30.4975
PE,178,Desayunos,Sat,1.000000,7.685
PE,178,Desayunos,Wed,0.250000,1.9925
BR,1352,Pizza,Wed,0.000000,0
MX,1179,Empanadas,Mon,4.250000,50.04
MX,1205,Comida Rápida,Sun,9.500000,200.015
MX,1205,Comida Rápida,Wed,2.000000,37.5925
MX,1531,Pozole y Caldos,Thu,24.500000,323.295
AR,25,Pizza,Tue,0.000000,0
AR,606,Pizza,Wed,0.000000,0
CL,159,Helados,Mon,0.500000,0.795
MX,526,Carnes y BBQ,Thu,0.500000,9.69
MX,116,Empanadas,Sun,1.250000,23.28
AR,551,Pizza,Tue,0.250000,3.925
BR,1395,Japonesa,Wed,0.250000,2.405
MX,1336,Saludables y Ensaladas,Tue,2.500000,37.3375
BR,39,Poke,Mon,0.000000,0
PE,61,Jugos y Batidos,Sat,1.250000,9.5225
MX,839,Internacional,Sat,0.500000,11.2925
MX,1487,Internacional,Tue,0.250000,3.5525
MX,1487,Internacional,Wed,0.250000,1.285
MX,855,Vegetariana,Mon,1.250000,36.3025
MX,1480,Saludables y Ensaladas,Sun,0.750000,9.5175
MX,1465,Pollo,Mon,10.000000,145.115
MX,1465,Pollo,Tue,13.000000,171.2575
AR,17,Asado,Tue,1.750000,32.8675
PE,180,Alitas,Fri,0.750000,6.6875
EC,3,Saludable,Mon,1.750000,18.05
EC,248,Sushi,Sat,1.000000,19.905
CL,159,Sándwiches,Wed,2.000000,11.4325
MX,1518,Barbacoa y Birria,Sat,0.250000,1.8775
UY,4,Internacional,Tue,2.000000,28.44
CO,38,Internacional,Sat,0.250000,0.0125
CO,149,Saludable,Sun,1.750000,14.12
BR,1317,Árabe,Sat,3.000000,36.24
AR,605,Mexicana,Thu,1.250000,29.845
MX,1157,Comida Rápida,Tue,7.250000,103.3175
CR,3,Carnes,Tue,0.250000,18.075
CO,18,Crepes,Tue,78.750000,1165.33
EC,102,Helados,Wed,0.500000,4.63
EC,102,Helados,Tue,0.750000,5.0025
MX,1354,Pollo,Wed,13.500000,174.2775
MX,1350,Alitas,Fri,2.750000,55.105
MX,1350,Alitas,Sun,1.250000,23.8275
PE,173,Carnes,Thu,0.250000,3.965
CO,24,Sánduches,Fri,20.750000,328.2525
UY,3,Vegetariana,Wed,1.000000,16.45
UY,3,Vegetariana,Fri,1.000000,14.785
PE,179,Chifa,Tue,3.500000,30.19
PE,179,Chifa,Thu,1.750000,17.6425
PE,179,Chifa,Wed,1.000000,5.07
AR,610,Sushi,Thu,0.250000,11.9925
CL,282,Hamburguesa,Sat,0.250000,6.705
MX,1230,Pizza,Wed,4.500000,72.5375
MX,852,Pozole y Caldos,Sat,11.000000,195.595
MX,1426,Poke,Tue,2.000000,46.15
BR,1317,Café,Sat,0.250000,1.1325
AR,130,Argentina,Fri,0.750000,15.7325
EC,77,Asiática,Fri,1.000000,15.0925
MX,1451,Antojitos y Garnachas,Tue,10.750000,198.5875
EC,257,Sánduches,Mon,0.250000,2.12
MX,1335,Pozole y Caldos,Fri,0.500000,2.345
MX,1323,Carnes y BBQ,Tue,1.000000,10.8875
MX,1517,Café y Té,Sun,5.500000,39.715
CO,38,Empanadas,Wed,2.750000,18.87
CO,38,Empanadas,Mon,2.500000,24.945
BR,60,Sanduíches,Sun,6.750000,100.8275
EC,18,Desayuno,Fri,0.250000,3.375
CO,308,Comida Rápida,Wed,0.750000,4.4225
BR,336,Brasileira,Sat,0.500000,6.065
EC,261,Pizza,Wed,1.000000,13.535
EC,227,Saludable,Fri,0.750000,7.0725
MX,560,Mexicana,Fri,1.000000,15.365
MX,568,Café y Té,Mon,1.750000,40.2225
MX,1386,Fine Dining y Gourmet,Mon,0.250000,1.0375
BR,29,Pizza,Wed,0.250000,8.48
BR,29,Pizza,Sat,0.250000,4.3925
MX,1393,Saludables y Ensaladas,Sun,0.250000,1.6275
BR,701,Frutos do Mar,Sat,0.250000,15.455
AR,605,Postres,Thu,0.250000,3.66
CO,58,Crepes,Sat,24.500000,302.8325
